Period Name,Prescriber Code,Prescriber Name,BNF Code,BNF Name,Total Items,Total Act Cost,Total Nic
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,601,Drugs Used In Diabetes,"34,062","£486,025.23","£526,094.27"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,406,Drugs Used In Nausea And Vertigo,"8,405","£48,311.57","£51,877.20"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1002,Drugs Used In Neuromuscular  Disorders,"1,049","£6,226.14","£6,677.33"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,409,Drugs Used In Park'ism/Related Disorders,"3,301","£74,009.58","£79,998.83"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,402,Drugs Used In Psychoses & Rel.Disorders,"7,461","£91,782.01","£98,606.86"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1001,Drugs Used In Rheumatic Diseases & Gout,"20,480","£84,347.54","£90,669.79"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,410,Drugs Used In Substance Dependence,"4,700","£72,144.54","£77,859.42"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,411,Drugs for Dementia,"1,517","£42,369.95","£45,756.51"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,405,Drugs used in the Treatment of Obesity,516,"£15,577.90","£16,887.07"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2121,Dry Mouth Products,38,£211.24,£228.62
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,101,Dyspep&Gastro-Oesophageal Reflux Disease,"4,419","£21,241.51","£22,893.01"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2107,Elastic Hosiery,241,"£3,308.58","£3,584.60"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1302,Emollient & Barrier Preparations,"11,884","£63,433.32","£68,634.20"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2122,Emollients,866,"£5,001.00","£5,412.71"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2130,Eye Products,606,"£5,505.38","£5,962.83"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2350,Filters/Bridges,7,£163.69,£177.52
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,902,Fluids And Electrolytes,995,"£11,623.33","£12,541.68"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,909,Foods,278,"£7,857.39","£8,518.99"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2004,Gauzes & Gauze Tissue,132,"£1,678.14","£1,818.78"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1501,General Anaesthesia,208,"£3,467.12","£3,752.46"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,911,Health Supplements,93,"£1,569.01","£1,699.71"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,205,Hypertension and Heart Failure,"60,450","£111,070.42","£118,791.50"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,401,Hypnotics And Anxiolytics,"14,493","£51,455.00","£54,694.68"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,605,Hypothalamic&Pituitary Hormones&Antioest,197,"£6,630.31","£7,182.94"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2360,Ileostomy Bags,484,"£74,102.40","£80,310.05"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2240,Incontinence Sheath Fixing Strips & Adh,7,£127.83,£119.44
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2230,Incontinence Sheaths,63,"£3,515.74","£3,796.64"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2133,Indwelling Pleural Cath Drain System,1,£234.58,£254.40
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2132,Inhalation Solutions,4,£110.63,£119.94
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2116,Irrigation Solutions,236,"£1,485.46","£1,603.20"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2370,Irrigation Washout Appliances,41,"£1,276.80","£1,384.72"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,106,Laxatives,"15,152","£62,707.85","£67,008.55"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2250,Leg Bags,570,"£15,985.04","£17,310.14"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2007,Lints,2,£21.66,£23.48
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,212,Lipid-Regulating Drugs,"62,158","£133,878.16","£143,464.31"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1502,Local Anaesthesia,660,"£7,518.22","£8,135.19"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,107,Local Prepn for Anal & Rectal Disorders,"1,090","£7,009.51","£7,585.88"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2138,Low Friction Products,1,£27.16,£29.44
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2114,Lubricant Gels,220,£858.50,£928.83
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2127,Lymphoedema Garments,75,"£3,601.63","£3,905.53"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,908,Metabolic Disorders,2,£20.09,£21.76
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2143,Micro-Enema - Sodium Citrate,1,£46.64,£50.60
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,905,Minerals,613,"£17,663.62","£18,860.67"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1108,Miscellaneous Ophthalmic Preparations,"6,301","£21,609.62","£23,326.26"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,307,Mucolytics,"1,695","£31,186.06","£33,686.54"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1105,Mydriatics And Cycloplegics,44,£521.05,£564.61
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2124,Nasal Products,205,£295.60,£317.86
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2260,Night Drainage Bags,838,"£9,239.94","£10,011.85"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,206,"Nit,Calc Block & Other Antianginal Drugs","43,860","£137,221.25","£147,562.98"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2119,Oral Film Forming Agents,38,"£2,059.29","£2,233.00"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,904,Oral Nutrition,"6,161","£216,760.77","£234,762.35"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2101,Other Appliances,"7,071","£43,334.23","£46,898.95"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,607,Other Endocrine Drugs,29,"£1,008.44","£1,092.63"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,912,Other Health Supplements,7,£88.36,£95.32
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1905,Other Preparations,15,£209.80,£205.41
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2112,Peak Flow Meters,131,£765.82,£828.91
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2141,Physical Debridement Device,11,£445.25,£482.82
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2129,Plantar Pressure Offloading Device,17,£365.72,£396.52
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,201,Positive Inotropic Drugs,"2,607","£2,280.33","£2,343.41"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1305,Preparations For Eczema And Psoriasis,996,"£39,698.04","£43,022.14"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1307,Preparations For Warts And Calluses,189,"£1,398.42","£1,514.12"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2375,Pressure Plates/Shields,1,£11.14,£12.08
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1902,Selective Preparations,582,"£8,913.06","£9,626.30"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,604,Sex Hormones,"4,590","£48,825.68","£52,807.39"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,803,Sex Hormones & Antag In Malig Disease,"2,233","£67,554.69","£73,195.74"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1309,Shampoo&Other Preps For Scalp&Hair Cond,"1,419","£8,786.33","£9,511.17"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2020,Silk Garments,3,£92.31,£100.08
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1904,Single Substances,2,£24.87,£26.94
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1311,"Skin Cleansers,Antiseptics & Desloughing",134,£714.95,£771.96
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2014,"Skin Closure Strips, Sterile",5,£20.67,£22.26
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2380,Skin Fillers And Protectives,"1,466","£13,126.99","£14,222.38"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2385,Skin Protectors,139,"£11,969.05","£12,981.83"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1003,Soft-Tissue Disorders & Topical Pain Rel,"6,680","£28,974.52","£31,337.40"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2009,Stockinette,989,"£9,182.63","£9,948.20"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2390,Stoma Caps/Dressings,24,"£1,698.81","£1,842.67"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1308,Sunscreens And Camouflagers,128,"£3,396.97","£3,647.13"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2010,Surgical Adhesive Tape,607,"£1,345.92","£1,452.90"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2011,Surgical Sutures,23,£83.41,£90.49
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2270,Suspensory Systems,3,£103.86,£112.62
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2012,Swabs,214,£760.03,£821.76
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,207,Sympathomimetics,5,£257.19,£278.53
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,310,Systemic Nasal Decongestants,52,£132.20,£138.58
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,602,Thyroid And Antithyroid Drugs,"33,536","£74,726.98","£80,058.63"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1303,Top Local Anaesthetics & Antipruritics,171,£634.85,£684.56
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1314,Topical Circulatory Preparations,81,£346.79,£375.06
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1304,Topical Corticosteroids,"9,833","£41,879.51","£45,292.73"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2005,Tracheostomy & Laryngectomy Appliances,66,"£3,558.03","£3,858.62"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1106,Treatment Of Glaucoma,"5,821","£39,874.27","£43,168.65"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,702,Treatment Of Vaginal & Vulval Conditions,"1,806","£13,103.56","£14,163.70"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2106,Trusses,2,£41.10,£44.56
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2280,Tubing And Accessories,108,£852.49,£918.92
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2394,Two Piece Ostomy Systems,89,"£6,930.61","£7,516.45"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2290,Urinal Systems,9,£164.12,£127.38
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2396,Urostomy Bags,100,"£17,167.84","£18,604.58"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1404,Vaccines And Antisera,"28,674","£180,641.88","£195,933.12"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2118,Vacuum Pumps for Erectile Dysfunction,3,£513.81,£557.34
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2123,Vaginal Moisturisers,184,"£1,316.82","£1,425.85"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2134,Vaginal PH Correction Products,12,£130.83,£141.75
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1301,Vehicles and Emulsifying Agents,3,£11.94,£12.80
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2120,Venous Ulcer Compression System,11,£223.76,£242.56
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,906,Vitamins,"15,073","£49,950.90","£53,053.26"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1914,Waters,19,£183.51,£198.45
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,2003,Wound Management & other Dressings,"6,652","£139,835.68","£151,597.63"
3rd Quarter 2012/2013,5QR00,PCT REDCAR & CLEVELAND,1313,Wound Management Products,8,£210.58,£228.19
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2001,Absorbent Cottons,1,£5.21,£5.64
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1906,Acids,27,£267.95,£288.62
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2135,Acne Treatment,6,£91.34,£99.00
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1306,Acne and Rosacea,"2,064","£21,548.11","£23,342.79"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,104,Acute Diarrhoea,879,"£2,536.89","£2,690.03"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2305,Adhesive Discs/Rings/Pads/Plasters,65,"£1,461.53","£1,585.19"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2315,Adhesive Removers (Sprays/Liquids/Wipes),305,"£4,995.44","£5,401.21"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,901,Anaemias + Other Blood Disorders,"9,035","£12,725.89","£13,041.72"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2202,Anal Plugs,1,£79.73,£86.50
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,407,Analgesics,"24,999","£160,868.67","£173,213.71"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,505,Anthelmintics,157,£250.52,£266.03
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,203,Anti-Arrhythmic Drugs,"1,424","£6,292.45","£6,723.93"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1103,Anti-Infective Eye Preparations,"1,689","£5,423.58","£5,860.17"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1310,Anti-Infective Skin Preparations,"2,958","£13,714.55","£14,835.87"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,501,Antibacterial Drugs,"28,584","£124,234.97","£133,715.18"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,208,Anticoagulants And Protamine,"7,126","£16,220.72","£17,365.59"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,403,Antidepressant Drugs,"31,123","£87,635.19","£93,338.74"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,408,Antiepileptics,"12,704","£237,865.66","£256,835.07"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,211,Antifibrinolytic Drugs & Haemostatics,225,"£2,536.27","£2,740.63"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,502,Antifungal Drugs,"1,303","£14,741.71","£15,963.64"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,304,"Antihist, Hyposensit & Allergic Emergen","6,025","£30,604.98","£32,853.13"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1312,Antiperspirants,25,£816.64,£885.19
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,209,Antiplatelet Drugs,"28,411","£34,967.08","£36,347.12"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,504,Antiprotozoal Drugs,"2,120","£3,951.22","£4,165.70"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,103,Antisecretory Drugs+Mucosal Protectants,"32,808","£64,502.44","£68,319.49"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,102,Antispasmod.&Other Drgs Alt.Gut Motility,"1,699","£11,571.01","£12,416.17"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,503,Antiviral Drugs,865,"£12,537.27","£13,564.58"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2002,Arm Sling/Bandages,887,"£20,862.09","£22,621.31"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2320,Bag Closures,1,£5.33,£5.78
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2325,Bag Covers,5,£89.48,£97.06
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1907,Base/Dil/Susp Agents/Stabilisers,243,"£4,786.41","£5,186.51"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2330,Belts,27,"£1,222.08","£1,284.99"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,204,Beta-Adrenoceptor Blocking Drugs,"20,871","£40,111.39","£42,644.77"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,301,Bronchodilators,"16,845","£151,443.93","£163,984.34"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,404,CNS Stimulants and drugs used for ADHD,547,"£25,291.62","£27,411.54"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2113,Catheter Maintenance Solutions,169,"£6,046.85","£6,556.90"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2205,Catheter Valves,66,"£1,125.53","£1,188.43"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2102,Catheters,537,"£53,116.65","£57,608.52"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2017,Cervical Collar,1,£2.21,£2.40
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,105,Chronic Bowel Disorders,"1,532","£68,297.63","£73,964.19"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2335,Colostomy Bags,201,"£32,005.95","£34,715.54"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,910,Compound Vit/Mineral Formulations,223,"£1,474.94","£1,586.38"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2104,Contraceptive Devices,69,£786.97,£853.23
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,703,Contraceptives,"6,667","£67,129.82","£72,689.93"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1913,Cordials/Soft Drinks,2,£35.64,£38.64
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1104,Corti'roids & Other Anti-Inflamm.Preps.,"1,333","£6,156.35","£6,648.57"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,603,Corticosteroids (Endocrine),"5,005","£39,945.68","£42,907.50"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,302,Corticosteroids (Respiratory),"10,379","£305,795.49","£331,539.46"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,309,Cough Preparations,275,£333.88,£344.67
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,303,"Cromoglycate,Rel,Leukotriene Antagonists",865,"£26,118.33","£28,312.63"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,801,Cytotoxic Drugs,128,"£2,981.00","£3,219.80"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2345,Deodorants,75,£614.46,£666.42
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2144,Dev For Adjunctive Tt Of Hypertension,1,£121.74,£132.00
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2346,Discharge Solidifying Agents,22,£573.42,£621.89
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,202,Diuretics,"25,081","£31,994.15","£33,426.17"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1201,Drugs Acting On The Ear,"1,456","£5,049.29","£5,457.15"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1202,Drugs Acting On The Nose,"4,555","£35,808.53","£38,771.46"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1203,Drugs Acting On The Oropharynx,859,"£4,826.74","£5,220.73"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,606,Drugs Affecting Bone Metabolism,"8,430","£25,580.81","£27,609.23"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,109,Drugs Affecting Intestinal Secretions,387,"£18,591.17","£20,134.43"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,802,Drugs Affecting The Immune Response,846,"£32,004.53","£34,665.96"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,704,Drugs For Genito-Urinary Disorders,"9,880","£132,966.12","£143,535.52"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,601,Drugs Used In Diabetes,"23,112","£344,064.17","£372,311.76"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,406,Drugs Used In Nausea And Vertigo,"4,164","£29,253.62","£31,459.31"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1002,Drugs Used In Neuromuscular  Disorders,877,"£23,791.94","£25,731.72"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,409,Drugs Used In Park'ism/Related Disorders,"3,109","£69,580.42","£75,160.72"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,402,Drugs Used In Psychoses & Rel.Disorders,"8,040","£93,912.95","£101,112.79"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1001,Drugs Used In Rheumatic Diseases & Gout,"12,814","£49,472.70","£53,065.92"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,410,Drugs Used In Substance Dependence,"1,946","£33,012.32","£35,680.05"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,411,Drugs for Dementia,"2,212","£37,396.67","£40,360.57"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,405,Drugs used in the Treatment of Obesity,218,"£7,063.02","£7,657.39"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2121,Dry Mouth Products,41,£198.86,£215.15
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,101,Dyspep&Gastro-Oesophageal Reflux Disease,"2,031","£13,961.30","£15,071.17"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2107,Elastic Hosiery,469,"£6,134.46","£6,647.38"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1302,Emollient & Barrier Preparations,"10,608","£59,468.17","£64,353.51"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2122,Emollients,"1,172","£7,782.57","£8,425.78"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2130,Eye Products,473,"£4,339.48","£4,699.67"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2350,Filters/Bridges,2,£56.74,£61.55
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,902,Fluids And Electrolytes,835,"£8,781.04","£9,474.60"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,909,Foods,33,"£2,286.69","£2,480.02"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2004,Gauzes & Gauze Tissue,66,£686.83,£744.64
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1501,General Anaesthesia,180,"£1,674.56","£1,808.91"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,911,Health Supplements,41,£858.39,£929.71
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,205,Hypertension and Heart Failure,"50,021","£121,373.87","£129,641.38"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,401,Hypnotics And Anxiolytics,"12,647","£33,848.64","£35,812.74"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,605,Hypothalamic&Pituitary Hormones&Antioest,272,"£39,397.35","£42,722.95"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2360,Ileostomy Bags,259,"£29,916.41","£32,447.63"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1405,Immunoglobulins,1,£281.34,£305.28
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2240,Incontinence Sheath Fixing Strips & Adh,8,£85.90,£93.13
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2230,Incontinence Sheaths,177,"£9,621.82","£10,385.49"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2132,Inhalation Solutions,18,£380.26,£411.68
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2116,Irrigation Solutions,518,"£3,604.93","£3,902.99"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2370,Irrigation Washout Appliances,12,£457.57,£496.16
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2142,Jaw Rehabilitation Device,1,£202.40,£219.50
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,106,Laxatives,"12,003","£49,157.35","£52,509.33"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,2250,Leg Bags,352,"£11,446.74","£12,390.37"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,212,Lipid-Regulating Drugs,"46,747","£141,508.04","£151,629.21"
3rd Quarter 2012/2013,5M600,PCT RICHMOND & TWICKENHAM,1502,Local Anaesthesia,748,"£8,632.74","£9,345.49"
