Period Name,Prescriber Code,Prescriber Name,BNF Code,BNF Name,Total Items,Total Act Cost,Total Nic
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1405,Immunoglobulins,1,œ323.05,œ280.00
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2240,Incontinence Sheath Fixing Strips & Adh,14,œ207.90,œ214.50
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2230,Incontinence Sheaths,96,"œ4,867.53","œ5,208.72"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2133,Indwelling Pleural Cath Drain System,1,œ234.63,œ254.40
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2132,Inhalation Solutions,17,œ466.11,œ504.90
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2116,Irrigation Solutions,122,"œ1,523.98","œ1,649.29"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2370,Irrigation Washout Appliances,31,œ838.02,œ909.07
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,106,Laxatives,"26,732","œ95,981.82","œ101,769.04"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2250,Leg Bags,483,"œ13,354.02","œ14,420.29"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,212,Lipid-Regulating Drugs,"69,506","œ211,484.05","œ226,192.92"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1502,Local Anaesthesia,"1,014","œ5,276.98","œ5,708.10"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,107,Local Prepn for Anal & Rectal Disorders,"1,201","œ8,878.49","œ9,611.46"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2138,Low Friction Products,6,œ92.92,œ100.69
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2114,Lubricant Gels,164,œ607.64,œ657.15
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2127,Lymphoedema Garments,75,"œ2,604.51","œ2,823.67"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,908,Metabolic Disorders,3,œ510.89,œ554.00
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2143,Micro-Enema - Sodium Citrate,1,œ0.50,œ0.42
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,905,Minerals,838,"œ14,219.32","œ15,317.31"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1108,Miscellaneous Ophthalmic Preparations,"5,748","œ24,804.13","œ26,825.45"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,307,Mucolytics,"2,713","œ40,935.18","œ44,156.56"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1105,Mydriatics And Cycloplegics,42,œ362.76,œ392.88
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2124,Nasal Products,192,œ273.55,œ294.14
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2260,Night Drainage Bags,742,"œ8,556.82","œ9,213.07"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,206,"Nit,Calc Block & Other Antianginal Drugs","44,450","œ139,742.21","œ149,419.14"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2119,Oral Film Forming Agents,45,"œ2,003.84","œ2,172.85"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,904,Oral Nutrition,"9,776","œ277,544.42","œ300,344.71"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2101,Other Appliances,"5,993","œ47,848.29","œ51,810.36"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,607,Other Endocrine Drugs,79,"œ2,744.14","œ2,971.26"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,912,Other Health Supplements,271,œ938.42,œ986.30
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1905,Other Preparations,4,œ34.44,œ37.30
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2112,Peak Flow Meters,153,œ886.51,œ959.50
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2137,Pelvic Toning Devices,1,œ13.84,œ15.00
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2141,Physical Debridement Device,4,œ176.92,œ191.89
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2129,Plantar Pressure Offloading Device,5,œ111.34,œ120.68
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,201,Positive Inotropic Drugs,"3,830","œ3,261.93","œ3,263.90"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1305,Preparations For Eczema And Psoriasis,"1,289","œ57,871.24","œ62,687.40"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1307,Preparations For Warts And Calluses,226,"œ1,826.44","œ1,977.49"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2375,Pressure Plates/Shields,6,œ73.30,œ79.45
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1902,Selective Preparations,853,"œ18,260.15","œ19,683.26"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,604,Sex Hormones,"4,327","œ42,916.72","œ46,360.23"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,803,Sex Hormones & Antag In Malig Disease,"1,883","œ56,350.75","œ60,638.63"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1309,Shampoo&Other Preps For Scalp&Hair Cond,"2,187","œ12,241.99","œ13,248.93"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2020,Silk Garments,1,œ13.38,œ14.50
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1904,Single Substances,1,œ1.03,œ1.10
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1311,"Skin Cleansers,Antiseptics & Desloughing",176,œ856.33,œ924.40
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2014,"Skin Closure Strips, Sterile",4,œ11.04,œ11.84
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2380,Skin Fillers And Protectives,"1,977","œ26,273.59","œ28,477.31"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2385,Skin Protectors,108,"œ6,476.04","œ7,023.87"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1003,Soft-Tissue Disorders & Topical Pain Rel,"6,559","œ30,512.00","œ33,006.79"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2009,Stockinette,802,"œ9,379.77","œ10,162.87"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2390,Stoma Caps/Dressings,6,œ755.25,œ819.15
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1308,Sunscreens And Camouflagers,139,"œ3,950.70","œ4,001.13"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2010,Surgical Adhesive Tape,332,œ721.50,œ778.21
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2011,Surgical Sutures,121,œ217.02,œ235.38
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2270,Suspensory Systems,16,œ576.51,œ625.14
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2012,Swabs,205,œ747.02,œ806.72
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,310,Systemic Nasal Decongestants,151,œ378.20,œ396.15
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,602,Thyroid And Antithyroid Drugs,"31,740","œ95,898.11","œ102,474.79"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1303,Top Local Anaesthetics & Antipruritics,157,œ734.59,œ793.06
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1314,Topical Circulatory Preparations,52,œ236.06,œ255.36
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1304,Topical Corticosteroids,"9,899","œ42,822.88","œ46,314.92"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2005,Tracheostomy & Laryngectomy Appliances,82,"œ5,449.59","œ5,910.93"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1106,Treatment Of Glaucoma,"4,368","œ46,389.34","œ50,251.52"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,702,Treatment Of Vaginal & Vulval Conditions,"1,481","œ11,272.92","œ12,193.10"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2106,Trusses,4,œ95.91,œ103.95
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2280,Tubing And Accessories,54,œ408.08,œ440.95
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2394,Two Piece Ostomy Systems,313,"œ26,081.75","œ28,288.05"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2290,Urinal Systems,9,œ670.68,œ727.28
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2396,Urostomy Bags,113,"œ17,065.42","œ18,471.26"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1404,Vaccines And Antisera,"32,341","œ196,744.68","œ213,376.38"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2118,Vacuum Pumps for Erectile Dysfunction,1,œ109.73,œ119.00
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2125,Vaginal Dilators,1,œ31.98,œ34.66
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2123,Vaginal Moisturisers,85,œ660.78,œ715.60
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2134,Vaginal PH Correction Products,6,œ33.95,œ36.75
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,1301,Vehicles and Emulsifying Agents,8,œ48.56,œ52.56
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2120,Venous Ulcer Compression System,58,"œ1,460.73","œ1,583.60"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,906,Vitamins,"26,503","œ88,028.25","œ93,137.18"
3rd Quarter 2012/2013,5KG00,PCT SOUTH TYNESIDE,2003,Wound Management & other Dressings,"4,080","œ108,936.17","œ118,104.37"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2001,Absorbent Cottons,15,œ50.07,œ54.11
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1906,Acids,92,œ470.92,œ501.95
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1306,Acne and Rosacea,"3,912","œ41,586.48","œ45,053.22"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,104,Acute Diarrhoea,"3,231","œ10,628.29","œ11,370.45"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2310,Adhesive (Pastes/Sprays/Solutions),16,œ448.97,œ486.90
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2305,Adhesive Discs/Rings/Pads/Plasters,206,"œ6,581.21","œ7,138.05"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2136,Adhesive Dressing Remover Ster Silicone,6,œ95.04,œ103.04
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2315,Adhesive Removers (Sprays/Liquids/Wipes),"1,165","œ25,937.11","œ28,082.02"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,901,Anaemias + Other Blood Disorders,"20,974","œ59,925.88","œ63,450.08"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2128,Anal Irrigation System,32,"œ4,049.07","œ4,391.52"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2202,Anal Plugs,7,œ406.28,œ440.60
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,407,Analgesics,"99,482","œ777,975.06","œ839,482.92"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,505,Anthelmintics,389,"œ1,421.50","œ1,529.81"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,203,Anti-Arrhythmic Drugs,"1,232","œ11,415.43","œ12,324.89"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1103,Anti-Infective Eye Preparations,"4,596","œ11,890.56","œ12,836.93"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1310,Anti-Infective Skin Preparations,"6,649","œ29,628.14","œ32,048.76"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,501,Antibacterial Drugs,"85,804","œ324,214.38","œ349,439.56"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,208,Anticoagulants And Protamine,"21,552","œ132,976.34","œ143,717.89"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,403,Antidepressant Drugs,"85,922","œ335,726.32","œ360,909.40"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,408,Antiepileptics,"27,278","œ734,562.57","œ794,919.32"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,211,Antifibrinolytic Drugs & Haemostatics,700,"œ7,025.16","œ7,599.62"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,502,Antifungal Drugs,"3,185","œ39,743.61","œ43,050.14"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,304,"Antihist, Hyposensit & Allergic Emergen","16,587","œ67,181.63","œ72,124.44"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1312,Antiperspirants,101,œ761.51,œ824.42
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,209,Antiplatelet Drugs,"62,094","œ105,468.15","œ111,911.61"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,504,Antiprotozoal Drugs,"4,972","œ13,896.46","œ14,889.08"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,103,Antisecretory Drugs+Mucosal Protectants,"82,982","œ205,648.17","œ220,506.57"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,102,Antispasmod.&Other Drgs Alt.Gut Motility,"6,193","œ65,726.27","œ70,859.95"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,503,Antiviral Drugs,"1,151","œ32,041.64","œ34,628.19"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2002,Arm Sling/Bandages,431,"œ8,794.35","œ9,533.46"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,308,Aromatic Inhalations,24,œ41.12,œ44.27
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2320,Bag Closures,12,œ103.88,œ112.65
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2325,Bag Covers,33,œ622.29,œ674.93
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1907,Base/Dil/Susp Agents/Stabilisers,652,"œ13,244.81","œ14,088.95"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2330,Belts,115,"œ6,017.25","œ6,467.82"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,204,Beta-Adrenoceptor Blocking Drugs,"62,615","œ130,868.55","œ140,218.43"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,301,Bronchodilators,"56,977","œ545,784.74","œ590,804.98"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,404,CNS Stimulants and drugs used for ADHD,"2,704","œ105,955.94","œ114,831.86"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2113,Catheter Maintenance Solutions,314,"œ12,342.45","œ13,385.72"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2205,Catheter Valves,162,"œ2,622.94","œ2,844.37"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2102,Catheters,"1,446","œ139,508.86","œ151,312.79"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2017,Cervical Collar,14,œ32.16,œ34.70
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2103,Chiropody Appliances,7,œ60.58,œ65.62
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,105,Chronic Bowel Disorders,"5,126","œ188,189.56","œ203,801.58"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2335,Colostomy Bags,334,"œ60,656.70","œ65,790.81"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,910,Compound Vit/Mineral Formulations,433,"œ4,553.47","œ4,921.50"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2104,Contraceptive Devices,61,œ724.25,œ785.35
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,703,Contraceptives,"18,254","œ164,933.17","œ178,538.79"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1913,Cordials/Soft Drinks,13,œ271.17,œ293.94
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1104,Corti'roids & Other Anti-Inflamm.Preps.,"2,925","œ14,655.99","œ15,856.94"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,603,Corticosteroids (Endocrine),"12,959","œ115,538.31","œ124,362.75"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,302,Corticosteroids (Respiratory),"35,463","œ1,208,664.76","œ1,310,508.49"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,309,Cough Preparations,"2,290","œ2,878.20","œ2,985.29"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,303,"Cromoglycate,Rel,Leukotriene Antagonists","3,900","œ116,911.39","œ126,739.93"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2131,Cycloidal Vibration Accessories,1,œ276.62,œ300.00
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,801,Cytotoxic Drugs,405,"œ11,784.67","œ12,750.61"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2345,Deodorants,228,"œ2,490.86","œ2,701.30"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2346,Discharge Solidifying Agents,63,"œ2,561.34","œ2,778.09"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,202,Diuretics,"65,085","œ108,851.47","œ115,851.26"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1201,Drugs Acting On The Ear,"3,716","œ12,213.77","œ13,198.82"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1202,Drugs Acting On The Nose,"11,801","œ98,211.99","œ106,362.66"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1203,Drugs Acting On The Oropharynx,"2,465","œ14,012.85","œ15,155.61"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,606,Drugs Affecting Bone Metabolism,"16,853","œ102,261.62","œ110,607.52"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,109,Drugs Affecting Intestinal Secretions,826,"œ44,263.23","œ47,962.15"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,802,Drugs Affecting The Immune Response,"3,011","œ122,096.79","œ131,986.00"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,704,Drugs For Genito-Urinary Disorders,"21,524","œ387,248.31","œ419,171.39"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,601,Drugs Used In Diabetes,"86,557","œ1,475,537.91","œ1,597,840.53"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,406,Drugs Used In Nausea And Vertigo,"13,301","œ91,862.05","œ98,942.93"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1002,Drugs Used In Neuromuscular  Disorders,"1,939","œ20,244.90","œ21,809.15"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,409,Drugs Used In Park'ism/Related Disorders,"7,423","œ189,989.06","œ205,490.10"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,402,Drugs Used In Psychoses & Rel.Disorders,"13,800","œ235,230.40","œ254,017.50"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1001,Drugs Used In Rheumatic Diseases & Gout,"43,179","œ211,949.10","œ228,133.58"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,410,Drugs Used In Substance Dependence,"10,160","œ174,605.71","œ188,435.86"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,411,Drugs for Dementia,"3,987","œ86,702.99","œ93,786.20"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,405,Drugs used in the Treatment of Obesity,"1,113","œ34,782.97","œ37,710.40"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2121,Dry Mouth Products,117,œ757.61,œ820.24
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,101,Dyspep&Gastro-Oesophageal Reflux Disease,"6,484","œ57,858.67","œ62,407.88"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2107,Elastic Hosiery,"1,102","œ16,900.41","œ18,310.81"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1302,Emollient & Barrier Preparations,"28,157","œ155,685.73","œ168,422.73"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2122,Emollients,"3,037","œ18,291.21","œ19,799.21"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2130,Eye Products,"2,782","œ18,850.04","œ20,409.70"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2215,Faecal Collectors,4,œ134.26,œ145.64
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2350,Filters/Bridges,4,œ154.19,œ167.25
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2355,Flanges,2,œ300.20,œ325.60
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,902,Fluids And Electrolytes,"2,052","œ13,623.55","œ14,646.30"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,909,Foods,388,"œ11,352.35","œ12,308.17"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2004,Gauzes & Gauze Tissue,148,"œ2,468.38","œ2,676.17"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1501,General Anaesthesia,348,"œ8,507.83","œ9,217.06"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,911,Health Supplements,136,"œ4,987.97","œ5,401.46"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,205,Hypertension and Heart Failure,"124,293","œ455,705.05","œ490,938.45"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,401,Hypnotics And Anxiolytics,"27,386","œ120,245.99","œ128,732.39"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,605,Hypothalamic&Pituitary Hormones&Antioest,669,"œ154,311.74","œ167,344.38"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2360,Ileostomy Bags,"1,136","œ162,808.01","œ176,507.01"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2240,Incontinence Sheath Fixing Strips & Adh,6,œ102.09,œ110.71
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2230,Incontinence Sheaths,238,"œ14,777.46","œ16,026.08"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2132,Inhalation Solutions,37,"œ1,295.27","œ1,404.26"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2116,Irrigation Solutions,241,"œ1,753.54","œ1,896.87"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2370,Irrigation Washout Appliances,43,"œ1,359.68","œ1,431.40"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,106,Laxatives,"28,265","œ122,911.64","œ131,626.14"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2250,Leg Bags,655,"œ23,150.77","œ25,106.35"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2007,Lints,5,œ29.39,œ31.85
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,212,Lipid-Regulating Drugs,"120,599","œ405,231.33","œ436,350.62"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1502,Local Anaesthesia,"1,405","œ16,219.36","œ17,579.05"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,107,Local Prepn for Anal & Rectal Disorders,"2,583","œ20,072.99","œ21,689.43"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2138,Low Friction Products,26,œ858.64,œ931.04
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2114,Lubricant Gels,443,"œ1,643.73","œ1,780.20"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2127,Lymphoedema Garments,341,"œ15,092.53","œ16,367.70"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,908,Metabolic Disorders,17,"œ5,476.59","œ5,941.26"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2143,Micro-Enema - Sodium Citrate,6,œ107.36,œ116.38
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,905,Minerals,"1,494","œ58,061.57","œ62,346.63"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1108,Miscellaneous Ophthalmic Preparations,"7,455","œ36,517.84","œ39,429.70"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,307,Mucolytics,"3,017","œ81,955.28","œ88,347.82"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,1105,Mydriatics And Cycloplegics,95,œ981.72,"œ1,063.55"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2124,Nasal Products,855,"œ1,413.85","œ1,522.22"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2260,Night Drainage Bags,879,"œ13,976.60","œ15,155.60"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,206,"Nit,Calc Block & Other Antianginal Drugs","86,229","œ291,662.47","œ313,777.25"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2119,Oral Film Forming Agents,21,œ552.94,œ599.42
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,904,Oral Nutrition,"14,069","œ593,756.20","œ641,561.94"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,2101,Other Appliances,"17,798","œ131,432.85","œ142,315.28"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,607,Other Endocrine Drugs,213,"œ10,865.47","œ11,775.94"
3rd Quarter 2012/2013,5PY00,PCT SOUTH WEST ESSEX,912,Other Health Supplements,553,"œ24,989.21","œ27,040.25"
